run,y/R,z/H,t1_vec,t2,meanu,meanv,meanw,stdu,stdv,stdw,meanupvp,meanupwp,meanvpwp,meanupup,meanvpvp,meanwpwp,meanuu,vectemp,fpeak_u,fstrength_u,fpeak_v,fstrength_v,fpeak_w,fstrength_w,t1_perf,nbladepass,tsr,cp,cd,ct,std_tsr,std_cp,std_cd,std_ct,eta2,a,torque_ripple,amp_tsr,phase_tsr,amp_cp,phase_cp,amp_cd,phase_cd,amp_ct,phase_ct
24,0.0,0.25,13,28.7,0.6327894904458599,0.04222898089171974,-0.07497324840764331,0.33252699610401093,0.2848964838058706,0.21599796513023742,0.009215659030690899,-0.002842634814394092,-0.006362114724329588,0.1105742031379569,0.08116600648494869,0.04665512094040326,0.5109967423566879,19.47,5.503470006632557,0.015052157343979968,3.0018927308904857,0.07699081949762898,5.503470006632557,0.06451064767389103,13,12.0,0.7999011057711584,0.05181625684107735,0.6277229565518208,0.05557572088766896,0.1389888089638915,0.07130818979222983,0.17176263557852745,0.0772196035376096,0.10253284453080493,0.19492744983849364,5.017214974950368,0.24221679359180756,61.93830000000003,0.1284573424600839,64.35030000000006,0.36002393456878057,81.41489999999997,0.13941766954063736,64.35030000000006
25,0.0,0.25,13,29.46,0.6359851154313487,0.0025555893074119054,-0.09607108140947751,0.17550738308115468,0.21717776287798607,0.17057219065745605,0.0038549162283949157,-0.001804044192888537,0.00031849392706498624,0.03080284151599518,0.04716618068868674,0.02909487222568353,0.4352799085662211,19.47,3.2722602765640754,0.056507221094304894,3.2722602765640754,0.061582629490400505,5.999143840367472,0.10570537413438245,13,11.0,0.6999281291760827,0.0393013324805936,0.6072300928359299,0.04930518327959188,0.11254128491299747,0.05106258085916536,0.14396865433324682,0.06582003164869213,0.07957431217929183,0.18664321167235334,5.129835035329848,0.2104867077905392,60.54060000000004,0.09841829052982456,62.103000000000065,0.31445236489902434,72.71309999999994,0.12646372830550498,62.103000000000065
26,0.0,0.25,13,28.74,0.6339968233799238,-0.040056861499364674,-0.1092261753494282,0.2059321895647465,0.21386548636587127,0.2025711171048773,0.002509787938813534,0.006952667007066871,0.0031121653477167886,0.042408066698930685,0.04573844625851067,0.04103505748511791,0.44436003875476493,19.47,5.666966543646268,0.05087518404614648,2.33345681208964,0.02994970987752041,2.33345681208964,0.2039271461272782,13,9.0,0.5987470923084893,0.026590121251243156,0.5931306897337877,0.037048021429927545,0.109606799864181,0.03920786119025247,0.13937013830107184,0.061822095769785534,0.054742209690285135,0.18106845943595806,7.15480235365943,0.24221679359180764,1.061999999999898,0.08295890354689585,59.627099999999935,0.3332797161804618,70.25250000000005,0.1325356354626353,59.627099999999935
27,0.0,0.25,13,29.75,0.655815223880597,-0.00912656716417911,-0.08012537313432837,0.2450559367296422,0.20652135181833464,0.17507926166073107,0.008326686165649364,0.007913529072844731,0.004581458758743596,0.06005241212644241,0.04265106875687235,0.030652747863666736,0.49014601999999996,19.47,2.625939643264974,0.15239223966553347,10.128624338307759,0.04942674140481053,2.625939643264974,0.08453470270029008,13,8.0,0.4999750835524089,0.01947181774308785,0.5360769874091188,0.03210752808728507,0.09567221572249472,0.03058053961573113,0.13378814495636726,0.05526553881130026,0.043212648573206884,0.15944052920566093,7.558513539132808,0.19744909827814008,52.59449999999993,0.06922708255196627,53.75909999999999,0.3350398864762848,60.54779999999993,0.1213425928779156,54.16859999999997
28,0.0,0.25,13,28.7,0.624925796178344,0.012402547770700635,-0.08977961783439489,0.2720495293225498,0.2348359606217757,0.19777323395405091,0.013681349297334578,0.007241803932816748,0.002277152368453081,0.07401094640462087,0.05514792840115219,0.03911425206864375,0.4645431971337579,19.47,3.502426656308823,0.2066302850888732,8.50589330817857,0.05036526121769095,6.004159982243697,0.0595213878005723,13,6.0,0.3999256052381852,0.012294307667611441,0.5039243438254541,0.027081111863623858,0.06243214433919887,0.01752418367032845,0.10587328075995757,0.04071618994050465,0.02862964523967915,0.1478368076535589,7.187889494303857,0.14765485471872086,84.89789999999994,0.04149081989085667,47.64120000000002,0.2833240826051205,52.28970000000004,0.09732801972930474,48.19470000000001
29,0.0,0.25,13,26.96,0.6269645415472779,0.016762177650429803,-0.05695558739255015,0.3045630645295805,0.23145405895370705,0.18437469099856257,-0.0006452247651907609,0.010970569268212086,0.003195092582367961,0.09275866027564941,0.05357098140614609,0.03399402668081543,0.48584319663323783,19.47,1.5016295120353544,0.10276679816162355,1.5016295120353544,0.043544379390396126,5.255703292123741,0.05439570840514266,13,4.0,0.2997309947518473,0.008822439989693983,0.4648621431293861,0.026572870802887144,0.04811223549793525,0.01072940517453077,0.08489047502491387,0.03271487872574532,0.021921194425201764,0.13423441356839833,5.569484222229618,0.1206371578978446,94.75980000000004,0.02307572523066391,39.22619999999995,0.2274928802944676,66.82080000000002,0.073998592338013,40.46969999999999
30,0.0,0.25,13,28.69,0.6896711281070746,0.012930528999362659,-0.02843371574251115,0.24543009594636456,0.260198354777609,0.22899783656195444,0.002322005514954538,0.010366915043133758,-0.0004128204429674532,0.060235931996241714,0.06770318382897447,0.052440009150055596,0.5358821969407265,19.47,2.0030429226559536,0.09425617300752247,12.018257535935719,0.04667163666223064,7.010650229295835,0.06482440816339326,13,3.0,0.1999247994334029,0.005204793740416778,0.4293750941044523,0.02350007493487509,0.03686873739412348,0.006163951343748979,0.06598120260462023,0.02769382909260228,0.013810877473340873,0.1223014079005762,6.316785836215678,0.10869910581419903,89.11679999999998,0.01581740065453664,33.114899999999984,0.20737865663898453,51.944999999999936,0.07422247024931304,32.822400000000016
31,0.0,0.25,13,23.43,0.6360455417066155,0.008722914669223394,-0.045033557046979866,0.2536707753360759,0.2654721727753451,0.19521370354873938,-0.002964524293812837,0.003279359629875102,-0.0001116344180120584,0.06434886225960589,0.0704754745180627,0.038108390053215105,0.4689027933844679,19.47,6.032891323495699,0.18650645839015467,21.115119632234947,0.15255498311800433,51.27957624971344,0.06941486283793037,13,1.0,0.0998550556229601,0.002200753280072507,0.3796546451270341,0.02037702226478328,0.021986165966228276,0.002514714648424665,0.05196344873405765,0.02147389551212512,0.006485409698693698,0.1061899712828005,5.506831665528742,0.06518804756198943,38.7114,0.007330956886112909,25.817099999999986,0.14972265504237192,49.829999999999984,0.05610641572844638,26.950199999999995
32,-3.0,0.25,13,29.53,1.1079915305505141,-0.022683605565638233,-0.03608499697519661,0.028772096970538986,0.02251047381025166,0.007065742525593639,1.756257079375746e-05,-4.520731394897325e-05,-1.4257741428900287e-05,0.0008278335640820987,0.0005067214311620259,4.992471743798237e-05,1.2284730653357534,19.47,9.203658131979424,0.052713155999241895,100.23984182873244,0.003572325381929346,9.203658131979424,0.03630977313757135,13,30.0,1.8997846221813277,0.2334647122671309,0.959336276556504,0.11889422673088958,0.1422510500639051,0.12118492344968955,0.3100978874677232,0.0545260179619183,0.405040126352998,0.3991690029476559,1.5358071432266536,0.2283937859161096,110.0039999999999,0.2021282239912696,113.90459999999985,0.5816833733518738,97.57319999999982,0.0912993013508548,113.90459999999985
33,-2.75,0.25,13,29.53,1.1253871748336357,-0.02291470054446461,-0.033476406533575316,0.03540663624183423,0.022115778677939894,0.00944011371957998,-5.466823451393993e-05,-0.00010128771918845244,-7.978382811650811e-07,0.001253629889961569,0.0004891076665316209,8.911574703860219e-05,1.267749923169994,19.47,9.20380628010617,0.10434110219390719,0.20008274521969938,0.007760197224938799,9.20380628010617,0.08645766639017485,13,30.0,1.8997540424924,0.2388034838919811,0.9707226347654204,0.12155439253855913,0.14488000633288076,0.12382387438619585,0.3175629477336995,0.05553752210757167,0.4191408522564669,0.4130710790795197,1.5832405791294435,0.23232077673302376,111.1965,0.21240310057368725,114.0045,0.6214811118102939,100.28129999999963,0.09622492341923801,114.0045
34,-2.5,0.25,13,29.53,1.1237704174228675,-0.03971536600120992,-0.027209618874773144,0.040350921155777465,0.03922170513224384,0.020856332622049244,0.0003165668594086758,5.107044745131488e-05,0.000125605339189704,0.0016281968381197695,0.001538342153480683,0.00043498661044155543,1.2644881479128858,19.47,0.20009612417709347,0.026634985965880622,0.7003364346198271,0.010418087871522428,0.20009612417709347,0.05078742129626204,13,30.0,1.899627019900142,0.2408414811384795,0.9724107812849376,0.12253085876425825,0.14671453136008952,0.12562484935725307,0.3137024315307819,0.05623720244563904,0.4234273915922664,0.4150717794530684,1.591407951653896,0.2356194490192979,111.23250000000007,0.2174951270322416,112.82909999999993,0.5976869312908042,99.17430000000013,0.09749829148021057,112.82909999999993
35,-2.25,0.25,13,29.54,1.1011856106408706,-0.026418984280532045,-0.03303053204353083,0.05437061017893119,0.049856369542660844,0.02857468584569303,-0.0005292072985646172,-0.00010481355904633383,6.9022619672509926e-06,0.002956163251229296,0.00248565758397436,0.0008165126711800495,1.2155659123337366,19.47,0.6998777733456631,0.023915701515295845,6.198917421061589,0.017044019183120297,0.19996507809876088,0.020567594587885808,13,30.0,1.8997226731141568,0.241427338567466,0.9727682017445892,0.12292123585782976,0.14532617211048146,0.12409567006076964,0.3168673476988132,0.055516946731979135,0.4246075672493225,0.4154934916306364,1.581646299102436,0.2365619268152971,110.91570000000002,0.2151023789428095,115.6884,0.6067458245808396,96.5598,0.09720895888781704,115.6884
36,-2.0,0.25,13,29.54,1.134542321644498,-0.02371825876662636,-0.026129987908101577,0.028036128633559376,0.02281099340104927,0.013917446459791384,6.397689306931015e-06,-2.9866324574627048e-05,-1.654620655067997e-05,0.0007860245087574878,0.0005203414199427133,0.0001936953159611597,1.2879723041112456,19.47,6.198561716732059,0.03551740811704681,0.19995360376555027,0.031239304309088577,0.19995360376555027,0.1935341304067114,13,30.0,1.899831688658506,0.24040491671543654,0.9728497551697244,0.12251751935819373,0.14278780052935325,0.12216681090722373,0.31415216225170256,0.054732080481264565,0.4228434941803744,0.41558962327415255,1.5486965886219108,0.23200661746758466,110.82660000000031,0.20972485222947826,118.17959999999948,0.6096611646746801,95.88029999999979,0.0948712321382268,114.48869999999987
